token_address,label
0xb1fA826cD5805EAd4A5FFdE7878E3F33a8EB5374,1
0x45CfbABd0D78eC50ED6c07d75E3DA600892E5D50,1
0x8dB5F6920D16cF6B7C269698723216339Ed92B92,1
0x65c9CCAafdC61E18301eeA3b7609a226B73B9656,1
0x70a20d48C5Ca3794dc96Af740825117c422C5798,1
0x179C310129D6ce5e3e2d4aE80219c1AdcdF0Fc55,1
0xEFc6E098Cb6b35F76e57e4dc024dA5E5aF4ECFa8,1
0xD86b5923F3AD7b585eD81B448170ae026c65ae9a,1
0xfFD3e1dB8020B2E9F8706963be77db2FA3280106,1
0x853Ee4b2A13f8a742d64C8F088bE7bA2131f670d,1
0x10aEAf2DF96659cba6b4D9e259209bB5786D6D0E,1
0xACD351782fB25Da0181C03592927E55177C42790,1
0x734ba70a6BcEc8649F7483ebA22bb560Ad1a02E4,1
0xb6903294D754175389BCba4B0F5955a964E317aa,1
0xEB744A3b8aBF163A1627CA42eaf476f2D3FAc8C6,1
0x5f0197Ba06860DaC7e31258BdF749F92b6a636d4,1
0x7BF5d075d0D8c9a440A5098F7EADa5D3645e0f8B,1
